Auktion;Art;Klas.;Sort;Redskab;MSC;SeaPacked;Ks;Kilo;Slant;Ialt;Pris;Total;Område;Dato;Redskab;Sælger;Sælger navn;Sælger adresse;Post nr.;By;Land;Tlf;Email;Landingsdato;Fangst start;Fangst slut;FAO;Latin;Parti nr.
Hanstholm;Hvilling;A;1;TRAWL;FALSK;SAND;5;30;10;130;26;3380;27.4.A;10-01-2020;OTB;L 349;"L 349 ""Birgitte""";"MC Revision
Havnegade 26, 1. s.
";7680;Thyborøn;Denmark;;;10-01-2020;02-01-2020;09-01-2020;WHG;Merlaugius Merlangus;1,0012E+12
Hanstholm;Hvilling;A;2;TRAWL;FALSK;SAND;2;30;0;60;21;1230;27.4.A;10-01-2020;OTB;L 349;"L 349 ""Birgitte""";"MC Revision
Havnegade 26, 1. s.
";7680;Thyborøn;Denmark;;;10-01-2020;02-01-2020;09-01-2020;WHG;Merlaugius Merlangus;1,0012E+12
Strandby;Hvilling;A;2;;FALSK;FALSK;3;35;28;98;17;1642;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;WHG;Merlaugius Merlangus;1,0012E+11
Hanstholm;Ising Indre fv.;E;1;TRAWL;FALSK;SAND;1;0;40;40;27;1080;27.3.C;10-01-2020;OTB;HM 96;"HM 96 ""Janni""";Bytorvet;7730;Hanstholm;Denmark;30259853;;10-01-2020;08-01-2020;09-01-2020;DAB;Limande Limande;1,0012E+12
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;8;8;64;514;27.3.AS;10-01-2020;OTB;FN 131;FN 131;;;;Denmark;;;10-01-2020;09-01-2020;09-01-2020;NEP;Nephrobs Norvegicus;1,0012E+11
Strandby;Kuller;A;1;;SAND;FALSK;2;35;0;70;37;2590;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;HAD;Melanogrammus Aeglefinus;1,0012E+11
Strandby;Kuller;A;2;;SAND;FALSK;9;35;0;315;28;8820;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;HAD;Melanogrammus Aeglefinus;1,0012E+11
Strandby;Kuller;A;3;;SAND;FALSK;1;35;40;40;25;1000;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;HAD;Melanogrammus Aeglefinus;1,0012E+11
Skagen;Kuller;E;1;TRAWL;SAND;FALSK;2;35;22;57;36;2024;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;HAD;Melanogrammus Aeglefinus;1,0012E+12
Skagen;Lyssej;E;3;TRAWL;FALSK;FALSK;1;0;24;24;40;948;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;POL;Pollachius Pollachius;1,0012E+12
Strandby;Mørksej;A;3;;SAND;FALSK;1;35;42;42;29;1208;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;POK;Pollachius Virens;1,0012E+12
Strandby;Pletrokke;A;1;;FALSK;FALSK;1;35;33;33;25;809;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;RJN;Raja Naevus;1,0012E+12
Skagen;Rødspætte;E;4;TRAWL;SAND;FALSK;1;0;46;46;18;828;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;PLE;Pleuronectes Platessa;1,0012E+12
Skagen;Rødspætte;E;4;TRAWL;SAND;FALSK;1;0;17;17;20;340;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;PLE;Pleuronectes Platessa;1,0012E+12
Strandby;Skærising;A;1;;FALSK;FALSK;2;35;0;70;46;3185;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;WIT;Glyptocephalus Cynoglossus;1,0012E+12
Strandby;Skærising;A;2;;FALSK;FALSK;2;35;0;70;34;2398;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;WIT;Glyptocephalus Cynoglossus;1,0012E+12
Strandby;Skærising;A;3;;FALSK;FALSK;7;35;0;245;18;4471;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;WIT;Glyptocephalus Cynoglossus;1,0012E+12
Strandby;Skærising;A;3;;FALSK;FALSK;1;35;0;35;19;656;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;WIT;Glyptocephalus Cynoglossus;1,0012E+12
Skagen;Skrubbe;E;9;TRAWL;FALSK;FALSK;2;35;18;53;3;143;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;FLE;Platichthys Flesus;1,0012E+12
Strandby;Stenbiderrogn;E;9;;FALSK;FALSK;0;0;1;1;200;100;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;LUM;Cyclopterus Lumpus;1,0012E+11
Strandby;Torsk;A;2;;FALSK;FALSK;5;25;34;134;49;6499;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Strandby;Torsk;A;4;;FALSK;FALSK;5;25;0;125;40;5031;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;0;18;18;56;1008;27. 3AN;10-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;10-01-2020;08-01-2020;09-01-2020;COD;Gadus Morhua;1,0012E+12
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;25;0;25;59;1475;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;13;20;16;256;45;11520;27.4.A;10-01-2020;OTB;HM 128;"HM 128 ""Borkumrif""";Bytorvet 34;7730;Hanstholm;Denmark;40364934 (Flemm);;10-01-2020;05-01-2020;09-01-2020;COD;Gadus Morhua;1,0012E+12
Hanstholm;Torsk;E;4;;FALSK;FALSK;5;20;17;97;46;4462;;10-01-2020;;SAMLER;Hanstholm Samlecentral A/S;Auktionsgade 30;7730;Hanstholm;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Hanstholm;Torsk;E;4;KROG;FALSK;FALSK;37;20;22;742;48;35431;27.4.B;10-01-2020;LLS;Ø 123 H;Ø 123 H (Samler);;;;Norway;;;10-01-2020;09-01-2020;10-01-2020;COD;Gadus Morhua;1,0012E+12
Strandby;Torsk;E;4;;FALSK;FALSK;5;25;28;128;44;5632;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;2;20;7;27;42;1134;27. 3AN;10-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;10-01-2020;08-01-2020;09-01-2020;COD;Gadus Morhua;1,0012E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;2;25;10;35;44;1523;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;4;25;0;100;44;4350;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;1;25;0;25;44;1106;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+12
Strandby;Torsk Indre fv.;E;4;;FALSK;FALSK;1;0;35;35;36;1260;;10-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;10-01-2020;;;COD;Gadus Morhua;1,0012E+11
Skagen;XDiverse;E;9;TRAWL;FALSK;FALSK;1;0;16;16;27;432;27. 3A;10-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;10-01-2020;;;MZZ;Mix;1,0012E+12
Strandby;Hvilling;A;1;;FALSK;FALSK;1;0;7;7;27;189;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;WHG;Merlaugius Merlangus;1,3012E+11
Strandby;Hvilling;A;2;;FALSK;FALSK;0;0;5;5;21;103;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;WHG;Merlaugius Merlangus;1,3012E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;2;20;9;29;68;1958;27.3.AS;13-01-2020;OTB;FN 326;FN 326;;;;Denmark;;;13-01-2020;12-01-2020;12-01-2020;NEP;Nephrobs Norvegicus;13012020401
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;69;1380;27.3.AS;13-01-2020;OTB;FN 219;FN 219;;;;Denmark;;;13-01-2020;12-01-2020;12-01-2020;NEP;Nephrobs Norvegicus;13012020101
Strandby;Kuller;A;2;;SAND;FALSK;2;35;32;67;41;2714;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;HAD;Melanogrammus Aeglefinus;1,3012E+11
Strandby;Kuller;A;3;;SAND;FALSK;1;35;17;17;21;357;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;HAD;Melanogrammus Aeglefinus;1,3012E+11
Hanstholm;Kuller;E;1;VOD;FALSK;FALSK;9;20;0;180;31;5580;27.4.A;13-01-2020;SDN;Sirevaag;Sirevaag;;;;Denmark;;;13-01-2020;;;HAD;Melanogrammus Aeglefinus;1,3012E+12
Hanstholm;Kuller;E;1;VOD;FALSK;FALSK;10;20;0;200;33;6600;27.4.A;13-01-2020;SDN;Sirevaag;Sirevaag;;;;Denmark;;;13-01-2020;;;HAD;Melanogrammus Aeglefinus;1,3012E+12
Skagen;Kuller;E;1;TRAWL;SAND;FALSK;1;0;25;25;39;963;27. 3AN;13-01-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;13-01-2020;11-01-2020;12-01-2020;HAD;Melanogrammus Aeglefinus;1,3012E+11
Skagen;Kuller;E;1;TRAWL;SAND;FALSK;0;0;4;4;39;154;27;13-01-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;13-01-2020;;;HAD;Melanogrammus Aeglefinus;1,3012E+11
Hanstholm;Kulmule;A;1;TRAWL;SAND;SAND;2;20;0;40;60;2380;27.4.A;13-01-2020;OTB;VA 19 S;"VA 19 S ""Tenor""";;;;Norway;;;13-01-2020;04-01-2020;11-01-2020;HKE;Merluccius Merluccius;1,3012E+12
Strandby;Kulso;A;9;;FALSK;FALSK;0;0;4;4;2;8;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;LUM;Cyclopterus Lumpus;1,3012E+11
Hanstholm;Lange;A;1;TRAWL;FALSK;SAND;3;25;17;67;30;2010;27.4.A;13-01-2020;OTB;VA 19 S;"VA 19 S ""Tenor""";;;;Norway;;;13-01-2020;04-01-2020;11-01-2020;LIN;Molva Molva;1,3012E+12
Skagen;Lange;A;1;TRAWL;FALSK;FALSK;1;0;7;7;24;168;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;LIN;Molva Molva;1,3012E+11
Strandby;Lange;A;2;;SAND;FALSK;1;0;20;20;30;590;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;LIN;Molva Molva;1,3012E+11
Skagen;Lange;A;2;TRAWL;FALSK;FALSK;0;0;6;6;25;150;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;LIN;Molva Molva;1,3012E+11
Hanstholm;Lyssej;A;9;GARN;FALSK;FALSK;1;0;19;19;42;798;27.4.B;13-01-2020;GNS;SH 10;SH 10  (Samler);;;;Germany;;;13-01-2020;10-01-2020;10-01-2020;POL;Pollachius Pollachius;1,3012E+12
Hanstholm;Lyssej;E;3;VOD;FALSK;FALSK;2;10;0;20;37;740;27.4.A;13-01-2020;SDN;Sirevaag;Sirevaag;;;;Denmark;;;13-01-2020;;;POL;Pollachius Pollachius;1,3012E+12
Skagen;Mørksej;A;3;TRAWL;SAND;FALSK;3;35;23;93;30;2744;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;POK;Pollachius Virens;1,3012E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;1;0;8;8;69;552;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;TUR;Psetta Maxima;1,3012E+11
Skagen;Rødspætte;E;4;TRAWL;FALSK;FALSK;1;0;23;23;18;414;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;PLE;Pleuronectes Platessa;1,3012E+11
Skagen;Rogn;E;1;TRAWL;FALSK;FALSK;0;0;1;1;80;80;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;COD;Gadus morhua;1,3012E+11
Strandby;Torsk;A;3;;FALSK;FALSK;2;25;27;52;46;2366;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Skagen;Torsk;A;3;TRAWL;FALSK;FALSK;0;0;3;3;20;60;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Hanstholm;Torsk;A;4;TRAWL;FALSK;SAND;3;20;0;60;35;2100;27.4.A;13-01-2020;OTB;VA 19 S;"VA 19 S ""Tenor""";;;;Norway;;;13-01-2020;04-01-2020;11-01-2020;COD;Gadus Morhua;1,3012E+12
Hanstholm;Torsk;A;4;TRAWL;FALSK;SAND;2;25;0;50;36;1800;27.4.A;13-01-2020;OTB;VA 18 S;VA 18 S (Samler);;;;Norway;;;13-01-2020;04-01-2020;11-01-2020;COD;Gadus Morhua;1,3012E+12
Strandby;Torsk;A;4;;FALSK;FALSK;2;25;31;56;42;2324;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;0;10;10;50;500;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Hanstholm;Torsk;E;3;VOD;FALSK;FALSK;7;20;0;140;37;5145;27.4.A;13-01-2020;SDN;Sirevaag;Sirevaag;;;;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+12
Hanstholm;Torsk;E;4;GARN;FALSK;FALSK;4;20;16;76;48;3629;27.4.B;13-01-2020;GNS;SH 7;SH 7 (Samler);;;;Germany;;;13-01-2020;10-01-2020;10-01-2020;COD;Gadus Morhua;1,3012E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;1;0;27;27;39;1053;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Strandby;Torsk Indre fv.;A;4;;FALSK;FALSK;1;25;0;25;30;750;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Strandby;Torsk Indre fv.;A;4;;FALSK;FALSK;2;25;24;49;39;1887;;13-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-01-2020;;;COD;Gadus Morhua;1,3012E+11
Skagen;XDiverse;A;9;TRAWL;FALSK;FALSK;0;0;10;10;20;200;27. 3A;13-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-01-2020;;;MZZ;Mix;1,3012E+11
Strandby;Helleflynder;E;1;;FALSK;FALSK;1;25;0;25;71;1775;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;HAL;Hippoglossus Hippoglossus;1,4012E+12
Hanstholm;Hvilling;A;2;TRAWL;FALSK;SAND;3;30;0;90;18;1620;27.4.A;14-01-2020;OTB;L 549;"L 549 ""Frida Amalie""";;;;Denmark;;;14-01-2020;05-01-2020;13-01-2020;WHG;Merlaugius Merlangus;1,4012E+12
Strandby;Hvilling;A;2;;FALSK;FALSK;1;0;14;14;23;315;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;WHG;Merlaugius Merlangus;1,4012E+11
Strandby;Ising;A;2;;FALSK;FALSK;1;0;12;12;17;204;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;DAB;Limanda Limanda;1,4012E+11
Skagen;Ising;A;2;TRAWL;FALSK;FALSK;1;0;34;34;12;391;27. 3A;14-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;14-01-2020;;;DAB;Limanda Limanda;1,4012E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;2;20;25;45;66;2970;27.3.AS;14-01-2020;OTB;FN 326;FN 326;;;;Denmark;;;14-01-2020;13-01-2020;13-01-2020;NEP;Nephrobs Norvegicus;14012020502
Strandby;Kuller;A;1;;SAND;FALSK;2;35;12;47;36;1669;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;HAD;Melanogrammus Aeglefinus;1,4012E+11
Strandby;Kuller;A;2;;SAND;FALSK;1;35;31;31;27;822;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;HAD;Melanogrammus Aeglefinus;1,4012E+11
Strandby;Kuller;A;3;;SAND;FALSK;3;35;11;81;26;2066;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;HAD;Melanogrammus Aeglefinus;1,4012E+11
Hanstholm;Kuller;E;1;FLY;SAND;SAND;5;30;0;150;30;4500;27.4.A;14-01-2020;SSC;NC 322;"NC 322  ""Helgoland""";Niedersachsenstrasse;27472;Cuxhaven;Germany;;;14-01-2020;07-01-2020;13-01-2020;HAD;Melanogrammus Aeglefinus;1,4012E+12
Skagen;Kuller;E;1;TRAWL;SAND;FALSK;1;0;31;31;34;1054;27. 3AN;14-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;14-01-2020;11-01-2020;13-01-2020;HAD;Melanogrammus Aeglefinus;1,4012E+11
Hirtshals;Lyssej;A;3;;FALSK;FALSK;1;0;25;25;43;1075;27.3.AN;14-01-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;14-01-2020;;;POL;Pollachius Pollachius;1,4012E+12
Strandby;Lyssej;A;3;;FALSK;FALSK;1;0;16;16;43;688;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;POL;Pollachius Pollachius;1,4012E+11
Skagen;Lyssej;A;3;TRAWL;FALSK;FALSK;0;0;10;10;45;450;27. 3AN;14-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;14-01-2020;11-01-2020;13-01-2020;POL;Pollachius Pollachius;1,4012E+11
Skagen;Lyssej;A;3;TRAWL;FALSK;FALSK;3;25;15;65;46;2958;27. 3A;14-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;14-01-2020;;;POL;Pollachius Pollachius;1,4012E+11
Hanstholm;Lyssej;E;3;FLY;FALSK;SAND;1;23;0;23;43;978;27.4.A;14-01-2020;SSC;NC 322;"NC 322  ""Helgoland""";Niedersachsenstrasse;27472;Cuxhaven;Germany;;;14-01-2020;07-01-2020;13-01-2020;POL;Pollachius Pollachius;1,4012E+12
Skagen;Mørksej;A;3;TRAWL;SAND;FALSK;3;30;31;91;27;2457;27. 3AN;14-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;14-01-2020;11-01-2020;13-01-2020;POK;Pollachius Virens;1,4012E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;0;0;1;1;52;52;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;TUR;Psetta Maxima;1,4012E+11
Strandby;Rødspætte;A;3;;SAND;FALSK;1;0;10;10;27.5;275;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;PLE;Pleuronectes Platessa;1,4012E+11
Hanstholm;Rødspætte;E;2;TRAWL;SAND;SAND;1;0;10;10;39;390;27.3.AN;14-01-2020;OTB;HM 862;"HM 862  ""Christina Paulsen""";Bytorvet 34;7730;Hanstholm;Denmark;20862204 Laurids;;14-01-2020;12-01-2020;13-01-2020;PLE;Pleuronectes Platessa;1,4012E+11
Hanstholm;Rødspætte;E;2;TRAWL;SAND;SAND;1;0;23;23;42;966;27.3.AN;14-01-2020;OTB;HM 120;"HM 120  ""Astoria""";Bytorvet;7730;Hanstholm;Denmark;23378703 - båd;hm120@dkfisker.dk;14-01-2020;12-01-2020;13-01-2020;PLE;Pleuronectes Platessa;1,4012E+12
Hanstholm;Rødspætte;E;3;TRAWL;SAND;SAND;3;30;28;88;32;2772;27.3.AN;14-01-2020;OTB;RI 527;"RI 527 ""Vibeke Bram""";;;;Denmark;;;14-01-2020;09-01-2020;13-01-2020;PLE;Pleuronectes Platessa;1,4012E+12
Skagen;Rødspætte;E;3;TRAWL;SAND;FALSK;1;0;13;13;41;533;27. 3AN;14-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;14-01-2020;11-01-2020;13-01-2020;PLE;Pleuronectes Platessa;1,4012E+11
Strandby;Rogn;E;1;;FALSK;FALSK;0;0;6;6;108;648;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;COD;Gadus morhua;1,4012E+11
Skagen;Rogn;E;1;TRAWL;FALSK;FALSK;1;0;15;15;144;2160;27. 3A;14-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;14-01-2020;;;COD;Gadus morhua;1,4012E+11
Hirtshals;Rogn;E;9;;FALSK;FALSK;1;25;0;25;104;2600;27.3.AN;14-01-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;14-01-2020;;;COD;Gadus morhua;1,4012E+11
Strandby;Skælbrosme;A;9;;FALSK;FALSK;1;0;22;22;6;132;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;GFB;Phycis Blennoides;1,4012E+11
Strandby;Skærising;A;2;;FALSK;FALSK;2;35;0;70;40;2765;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;WIT;Glyptocephalus Cynoglossus;1,4012E+11
Strandby;Torsk;E;4;;FALSK;FALSK;1;25;0;25;40;1000;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;COD;Gadus Morhua;1,4012E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;2;20;0;40;38;1520;27. 3AN;14-01-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;14-01-2020;11-01-2020;13-01-2020;COD;Gadus Morhua;1,4012E+11
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;3;25;17;67;38;2546;27. 3A;14-01-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;14-01-2020;;;COD;Gadus Morhua;1,4012E+11
Strandby;Torsk Indre fv.;A;3;;FALSK;FALSK;1;25;0;25;37;925;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;COD;Gadus Morhua;1,4012E+12
Strandby;Torsk Indre fv.;A;4;;FALSK;FALSK;1;0;34;34;34;1139;;14-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;14-01-2020;;;COD;Gadus Morhua;1,4012E+11
Strandby;Blålange;A;9;;FALSK;FALSK;2;35;11;46;15;667;;15-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;15-01-2020;;;BLI;Molva Dypterygia;1,5012E+11
Strandby;Helleflynder;E;1;;FALSK;FALSK;1;25;0;25;65;1625;;15-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;15-01-2020;;;HAL;Hippoglossus Hippoglossus;1,5012E+11
Strandby;Hvilling;A;1;;FALSK;FALSK;1;0;7;7;24;165;;15-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;15-01-2020;;;WHG;Merlaugius Merlangus;1,5012E+11
Strandby;Hvilling;A;2;;FALSK;FALSK;1;0;8;8;15;120;;15-01-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;15-01-2020;;;WHG;Merlaugius Merlangus;1,5012E+11
Hanstholm;Hvilling;E;1;TRAWL;FALSK;SAND;5;25;0;125;27;3344;27.4.A;15-01-2020;OTB;NC 302;"NC 302  ""Iris""";Niedersachsenstrasse;27472;Cuxhaven;Germany;;;15-01-2020;09-01-2020;14-01-2020;WHG;Merlaugius Merlangus;1,5012E+12
